timestamp,elapsed_time,pos_x,pos_y,pos_z,raw_pos_x,raw_pos_y,raw_pos_z,error_x,error_y,target_x,target_y,roll_ref_rad,pitch_ref_rad,roll_ref_deg,pitch_ref_deg,pid_x_p,pid_x_i,pid_x_d,pid_y_p,pid_y_i,pid_y_d,frame_number,marker_count,send_success,control_active,loop_time_ms,frame_dt_ms,command_sequence,feedback_sequence,feedback_roll_rad,feedback_pitch_rad,feedback_latency_ms,feedback_age_ms,feedback_match,feedback_delta_roll,feedback_delta_pitch,is_outlier,used_prediction,confidence,consecutive_outliers,data_valid,data_source,filter_threshold,tracking_valid,rb_error,rb_marker_count,rb_pos_x,rb_pos_y,rb_pos_z,rb_qx,rb_qy,rb_qz,rb_qw,rb_roll_deg,rb_pitch_deg,rb_yaw_deg
2025-12-24T00:53:52.247385,0.5052,0.001548,-0.000231,-0.016329,0.001561,-0.000228,-0.016318,0.298452,0.000231,0.300000,0.000000,0.041544,-0.000032,2.380,-0.002,0.041485,0.000060,0.000000,-0.000032,-0.000000,-0.000000,14661744,4,1,1,0.00,0.000,1,0,0.000000,0.000000,,6.551,0,-0.041544,0.000032,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001561,-0.000228,-0.016318,0.003505,0.014819,-0.008509,-0.999848,-0.416,-1.695,0.981
2025-12-24T00:53:52.258074,0.5159,0.001552,-0.000229,-0.016319,0.001551,-0.000222,-0.016312,0.298448,0.000229,0.300000,0.000000,0.041610,-0.000015,2.384,-0.001,0.041484,0.000155,-0.000030,-0.000032,-0.000000,0.000017,14661745,4,1,1,0.00,16.000,2,1,0.041544,-0.000032,9.570,1.119,1,-0.000065,-0.000017,0,0,0.999,0,1,rigid_body,0.1321,1,0.00075,0,0.001551,-0.000222,-0.016312,0.003632,0.014683,-0.008387,-0.999850,-0.430,-1.679,0.968
2025-12-24T00:53:52.268825,0.5267,0.001550,-0.000227,-0.016316,0.001552,-0.000229,-0.016301,0.298450,0.000227,0.300000,0.000000,0.041610,-0.000015,2.384,-0.001,0.041484,0.000155,-0.000030,-0.000032,-0.000000,0.000017,14661746,4,1,1,0.00,0.000,3,1,0.041544,-0.000032,9.570,11.869,1,-0.000065,-0.000017,0,0,0.998,0,1,rigid_body,0.1321,1,0.00075,0,0.001552,-0.000229,-0.016301,0.003617,0.014434,-0.008135,-0.999856,-0.428,-1.651,0.938
2025-12-24T00:53:52.279388,0.5372,0.001532,-0.000232,-0.016328,0.001488,-0.000240,-0.016347,0.298468,0.000232,0.300000,0.000000,0.041879,-0.000048,2.399,-0.003,0.041487,0.000251,0.000141,-0.000032,-0.000000,-0.000016,14661747,4,1,1,0.00,16.000,4,2,0.041610,-0.000015,14.264,7.050,1,-0.000269,0.000033,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,0.001488,-0.000240,-0.016347,0.002694,0.014391,-0.008540,-0.999856,-0.323,-1.646,0.983
2025-12-24T00:53:52.290491,0.5483,0.001529,-0.000234,-0.016335,0.001526,-0.000239,-0.016363,0.298471,0.000234,0.300000,0.000000,0.041908,-0.000055,2.401,-0.003,0.041487,0.000340,0.000080,-0.000032,-0.000000,-0.000022,14661748,4,1,1,0.00,15.000,5,3,0.041610,-0.000015,18.686,2.980,1,-0.000298,0.000040,0,0,0.998,0,1,rigid_body,0.1321,1,0.00080,0,0.001526,-0.000239,-0.016363,0.002823,0.014578,-0.008283,-0.999855,-0.337,-1.668,0.954
2025-12-24T00:53:52.301131,0.5590,0.001535,-0.000247,-0.016330,0.001556,-0.000275,-0.016312,0.298465,0.000247,0.300000,0.000000,0.041908,-0.000055,2.401,-0.003,0.041487,0.000340,0.000080,-0.000032,-0.000000,-0.000022,14661749,4,1,1,0.00,0.000,6,3,0.041610,-0.000015,18.686,13.621,1,-0.000298,0.000040,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001556,-0.000275,-0.016312,0.003962,0.014563,-0.008144,-0.999853,-0.468,-1.665,0.940
2025-12-24T00:53:52.311787,0.5696,0.001532,-0.000252,-0.016322,0.001532,-0.000258,-0.016301,0.298468,0.000252,0.300000,0.000000,0.041931,-0.000188,2.402,-0.011,0.041487,0.000436,0.000008,-0.000035,-0.000000,-0.000153,14661750,4,1,1,0.00,16.000,7,4,0.041879,-0.000048,23.703,8.695,1,-0.000052,0.000140,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001532,-0.000258,-0.016301,0.003543,0.014551,-0.008534,-0.999852,-0.420,-1.664,0.984
2025-12-24T00:53:52.322372,0.5802,0.001536,-0.000253,-0.016319,0.001551,-0.000249,-0.016305,0.298464,0.000253,0.300000,0.000000,0.041983,-0.000104,2.405,-0.006,0.041486,0.000525,-0.000029,-0.000035,-0.000000,-0.000069,14661751,4,1,1,0.00,15.000,8,6,0.041908,-0.000055,17.221,4.020,1,-0.000076,0.000049,0,0,0.999,0,1,rigid_body,0.1321,1,0.00075,0,0.001551,-0.000249,-0.016305,0.003876,0.014898,-0.008327,-0.999847,-0.459,-1.703,0.961
2025-12-24T00:53:52.333065,0.5909,0.001529,-0.000249,-0.016331,0.001499,-0.000235,-0.016365,0.298471,0.000249,0.300000,0.000000,0.041983,-0.000104,2.405,-0.006,0.041486,0.000525,-0.000029,-0.000035,-0.000000,-0.000069,14661752,4,1,1,0.00,0.000,9,6,0.041908,-0.000055,17.221,14.712,1,-0.000076,0.000049,0,0,0.998,0,1,rigid_body,0.1321,1,0.00081,0,0.001499,-0.000235,-0.016365,0.002538,0.014521,-0.008577,-0.999855,-0.305,-1.661,0.987
2025-12-24T00:53:52.343421,0.6013,0.001532,-0.000251,-0.016328,0.001538,-0.000254,-0.016332,0.298468,0.000251,0.300000,0.000000,0.042130,-0.000046,2.414,-0.003,0.041487,0.000621,0.000022,-0.000035,-0.000001,-0.000011,14661753,4,1,1,0.00,16.000,10,8,0.041983,-0.000104,11.202,9.846,1,-0.000146,-0.000058,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001538,-0.000254,-0.016332,0.003478,0.014856,-0.008357,-0.999849,-0.413,-1.699,0.964
2025-12-24T00:53:52.353889,0.6117,0.001533,-0.000247,-0.016328,0.001542,-0.000243,-0.016323,0.298467,0.000247,0.300000,0.000000,0.042205,-0.000004,2.418,-0.000,0.041487,0.000716,0.000002,-0.000034,-0.000001,0.000031,14661754,4,1,1,0.00,16.000,11,9,0.041983,-0.000104,15.673,5.151,1,-0.000222,-0.000100,0,0,0.998,0,1,rigid_body,0.1321,1,0.00075,0,0.001542,-0.000243,-0.016323,0.003558,0.014886,-0.008423,-0.999847,-0.422,-1.702,0.972
2025-12-24T00:53:52.364603,0.6224,0.001536,-0.000244,-0.016327,0.001543,-0.000243,-0.016316,0.298464,0.000244,0.300000,0.000000,0.042205,-0.000004,2.418,-0.000,0.041487,0.000716,0.000002,-0.000034,-0.000001,0.000031,14661755,4,1,1,0.00,0.000,12,11,0.042205,-0.000004,10.715,0.000,1,-0.000000,0.000000,0,0,0.998,0,1,rigid_body,0.1321,1,0.00075,0,0.001543,-0.000243,-0.016316,0.003572,0.014839,-0.008410,-0.999848,-0.424,-1.697,0.970
2025-12-24T00:53:52.375100,0.6329,0.001528,-0.000235,-0.016341,0.001514,-0.000214,-0.016369,0.298472,0.000235,0.300000,0.000000,0.042334,0.000077,2.426,0.004,0.041488,0.000806,0.000041,-0.000033,-0.000001,0.000110,14661756,4,1,1,0.00,15.000,13,11,0.042205,-0.000004,10.715,10.497,1,-0.000129,-0.000081,0,0,0.998,0,1,rigid_body,0.1321,1,0.00078,0,0.001514,-0.000214,-0.016369,0.002938,0.014667,-0.008230,-0.999854,-0.351,-1.678,0.948
2025-12-24T00:53:52.385871,0.6437,0.001539,-0.000236,-0.016339,0.001562,-0.000261,-0.016301,0.298461,0.000236,0.300000,0.000000,0.042392,0.000064,2.429,0.004,0.041487,0.000901,0.000003,-0.000032,-0.000001,0.000096,14661758,4,1,1,0.00,0.000,14,12,0.042205,-0.000004,15.152,6.116,1,-0.000187,-0.000068,0,0,0.998,0,1,rigid_body,0.1320,1,0.00076,0,0.001562,-0.000261,-0.016301,0.003784,0.014704,-0.008249,-0.999851,-0.448,-1.681,0.952
2025-12-24T00:53:52.396926,0.6548,0.001545,-0.000239,-0.016331,0.001560,-0.000248,-0.016311,0.298455,0.000239,0.300000,0.000000,0.042366,-0.000079,2.427,-0.005,0.041485,0.000997,-0.000116,-0.000033,-0.000001,-0.000045,14661759,4,1,1,0.00,16.000,15,12,0.042205,-0.000004,,1.512,0,-0.000160,0.000075,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001560,-0.000248,-0.016311,0.004127,0.014786,-0.008307,-0.999848,-0.487,-1.690,0.959
2025-12-24T00:53:52.407529,0.6654,0.001529,-0.000232,-0.016345,0.001493,-0.000217,-0.016371,0.298471,0.000232,0.300000,0.000000,0.042366,-0.000079,2.427,-0.005,0.041485,0.000997,-0.000116,-0.000033,-0.000001,-0.000045,14661760,4,1,1,0.00,0.000,16,12,0.042205,-0.000004,,12.115,0,-0.000160,0.000075,0,0,0.998,0,1,rigid_body,0.1320,1,0.00080,0,0.001493,-0.000217,-0.016371,0.002688,0.014660,-0.008563,-0.999852,-0.323,-1.677,0.986
2025-12-24T00:53:52.418189,0.6760,0.001523,-0.000233,-0.016331,0.001503,-0.000232,-0.016306,0.298477,0.000233,0.300000,0.000000,0.042712,-0.000007,2.447,-0.000,0.041488,0.001086,0.000137,-0.000032,-0.000001,0.000026,14661761,4,1,1,0.00,15.000,17,15,0.042366,-0.000079,13.625,7.638,1,-0.000346,-0.000072,0,0,0.999,0,1,rigid_body,0.1321,1,0.00074,0,0.001503,-0.000232,-0.016306,0.003253,0.014756,-0.008663,-0.999848,-0.388,-1.688,0.999
2025-12-24T00:53:52.428834,0.6867,0.001532,-0.000239,-0.016320,0.001553,-0.000246,-0.016310,0.298468,0.000239,0.300000,0.000000,0.042653,-0.000068,2.444,-0.004,0.041487,0.001182,-0.000016,-0.000033,-0.000001,-0.000033,14661762,4,1,1,0.00,16.000,18,16,0.042366,-0.000079,,3.006,0,-0.000288,-0.000011,0,0,0.998,0,1,rigid_body,0.1321,1,0.00075,0,0.001553,-0.000246,-0.016310,0.003575,0.014698,-0.008097,-0.999853,-0.423,-1.681,0.934
2025-12-24T00:53:52.439410,0.6972,0.001536,-0.000242,-0.016318,0.001552,-0.000256,-0.016308,0.298464,0.000242,0.300000,0.000000,0.042653,-0.000068,2.444,-0.004,0.041487,0.001182,-0.000016,-0.000033,-0.000001,-0.000033,14661763,4,1,1,0.00,0.000,19,16,0.042366,-0.000079,,13.581,0,-0.000288,-0.000011,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001552,-0.000256,-0.016308,0.003520,0.014605,-0.008241,-0.999853,-0.417,-1.670,0.951
2025-12-24T00:53:52.450007,0.7078,0.001525,-0.000238,-0.016325,0.001510,-0.000229,-0.016340,0.298475,0.000238,0.300000,0.000000,0.042805,-0.000038,2.453,-0.002,0.041488,0.001271,0.000046,-0.000033,-0.000001,-0.000004,14661764,4,1,1,0.00,15.000,20,18,0.042653,-0.000068,12.615,8.558,1,-0.000152,-0.000029,0,0,0.998,0,1,rigid_body,0.1321,1,0.00078,0,0.001510,-0.000229,-0.016340,0.002617,0.014513,-0.008440,-0.999856,-0.314,-1.661,0.972
2025-12-24T00:53:52.460598,0.7184,0.001529,-0.000239,-0.016338,0.001529,-0.000234,-0.016378,0.298471,0.000239,0.300000,0.000000,0.042843,-0.000042,2.455,-0.002,0.041487,0.001367,-0.000012,-0.000033,-0.000001,-0.000007,14661765,4,1,1,0.00,16.000,21,19,0.042653,-0.000068,17.668,3.520,1,-0.000189,-0.000026,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,0.001529,-0.000234,-0.016378,0.002873,0.014513,-0.008365,-0.999856,-0.343,-1.660,0.964
2025-12-24T00:53:52.471244,0.7291,0.001540,-0.000248,-0.016325,0.001556,-0.000266,-0.016288,0.298460,0.000248,0.300000,0.000000,0.042843,-0.000042,2.455,-0.002,0.041487,0.001367,-0.000012,-0.000033,-0.000001,-0.000007,14661766,4,1,1,0.00,0.000,22,19,0.042653,-0.000068,17.668,14.166,1,-0.000189,-0.000026,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001556,-0.000266,-0.016288,0.003776,0.014656,-0.008098,-0.999853,-0.446,-1.676,0.935
2025-12-24T00:53:52.481692,0.7395,0.001546,-0.000250,-0.016319,0.001564,-0.000255,-0.016300,0.298454,0.000250,0.300000,0.000000,0.042812,-0.000126,2.453,-0.007,0.041485,0.001462,-0.000135,-0.000035,-0.000001,-0.000090,14661767,4,1,1,0.00,16.000,23,20,0.042805,-0.000038,22.111,9.574,1,-0.000007,0.000088,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001564,-0.000255,-0.016300,0.003972,0.014602,-0.008076,-0.999853,-0.469,-1.670,0.932
2025-12-24T00:53:52.492424,0.7503,0.001544,-0.000250,-0.016307,0.001542,-0.000253,-0.016278,0.298456,0.000250,0.300000,0.000000,0.043000,-0.000075,2.464,-0.004,0.041485,0.001552,-0.000038,-0.000035,-0.000001,-0.000039,14661768,4,1,1,0.00,15.000,24,22,0.042843,-0.000042,16.280,5.027,1,-0.000157,0.000034,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001542,-0.000253,-0.016278,0.003499,0.014686,-0.008251,-0.999852,-0.415,-1.680,0.952
2025-12-24T00:53:52.502954,0.7608,0.001539,-0.000247,-0.016327,0.001518,-0.000235,-0.016381,0.298461,0.000247,0.300000,0.000000,0.043000,-0.000075,2.464,-0.004,0.041485,0.001552,-0.000038,-0.000035,-0.000001,-0.000039,14661769,4,1,1,0.00,0.000,25,24,0.043000,-0.000075,10.530,0.000,1,0.000000,-0.000000,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,0.001518,-0.000235,-0.016381,0.002648,0.014576,-0.008381,-0.999855,-0.318,-1.668,0.965
2025-12-24T00:53:52.514011,0.7718,0.001538,-0.000247,-0.016325,0.001533,-0.000244,-0.016335,0.298462,0.000247,0.300000,0.000000,0.043166,-0.000029,2.473,-0.002,0.041486,0.001648,0.000032,-0.000034,-0.000001,0.000007,14661770,4,1,1,0.00,16.000,26,24,0.043000,-0.000075,10.530,11.057,1,-0.000166,-0.000047,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001533,-0.000244,-0.016335,0.003623,0.014833,-0.008532,-0.999847,-0.430,-1.696,0.984
2025-12-24T00:53:52.524693,0.7825,0.001542,-0.000247,-0.016327,0.001557,-0.000250,-0.016321,0.298458,0.000247,0.300000,0.000000,0.043166,-0.000029,2.473,-0.002,0.041486,0.001648,0.000032,-0.000034,-0.000001,0.000007,14661771,4,1,1,0.00,0.000,27,25,0.043000,-0.000075,15.149,6.591,1,-0.000166,-0.000047,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001557,-0.000250,-0.016321,0.003588,0.014590,-0.008253,-0.999853,-0.425,-1.668,0.952
2025-12-24T00:53:52.535127,0.7930,0.001545,-0.000245,-0.016325,0.001557,-0.000244,-0.016314,0.298455,0.000245,0.300000,0.000000,0.043190,-0.000015,2.475,-0.001,0.041485,0.001743,-0.000038,-0.000034,-0.000001,0.000021,14661772,4,1,1,0.00,16.000,28,27,0.043166,-0.000029,8.653,1.781,1,-0.000024,-0.000014,0,0,0.999,0,1,rigid_body,0.1321,1,0.00075,0,0.001557,-0.000244,-0.016314,0.003594,0.014688,-0.008145,-0.999853,-0.426,-1.680,0.940
2025-12-24T00:53:52.546324,0.8042,0.001539,-0.000236,-0.016354,0.001534,-0.000233,-0.016373,0.298461,0.000236,0.300000,0.000000,0.043350,0.000041,2.484,0.002,0.041486,0.001833,0.000031,-0.000033,-0.000001,0.000075,14661774,4,1,1,0.00,0.000,29,27,0.043166,-0.000029,8.653,12.978,1,-0.000184,-0.000070,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,0.001534,-0.000233,-0.016373,0.002750,0.014585,-0.008346,-0.999855,-0.329,-1.669,0.961
2025-12-24T00:53:52.556939,0.8148,0.001539,-0.000242,-0.016334,0.001537,-0.000258,-0.016285,0.298461,0.000242,0.300000,0.000000,0.043425,-0.000045,2.488,-0.003,0.041486,0.001928,0.000011,-0.000034,-0.000002,-0.000010,14661775,4,1,1,0.00,16.000,30,28,0.043190,-0.000015,14.246,7.566,1,-0.000235,0.000031,0,0,0.998,0,1,rigid_body,0.1321,1,0.00077,0,0.001537,-0.000258,-0.016285,0.003471,0.014500,-0.008435,-0.999853,-0.412,-1.658,0.973
2025-12-24T00:53:52.567442,0.8253,0.001543,-0.000245,-0.016326,0.001557,-0.000255,-0.016304,0.298457,0.000245,0.300000,0.000000,0.043475,-0.000065,2.491,-0.004,0.041485,0.002018,-0.000028,-0.000034,-0.000002,-0.000030,14661776,4,1,1,0.00,15.000,31,28,0.043190,-0.000015,14.246,18.070,1,-0.000285,0.000051,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001557,-0.000255,-0.016304,0.003946,0.014668,-0.008245,-0.999851,-0.466,-1.677,0.952
2025-12-24T00:53:52.577997,0.8358,0.001540,-0.000242,-0.016343,0.001535,-0.000235,-0.016377,0.298460,0.000242,0.300000,0.000000,0.043475,-0.000065,2.491,-0.004,0.041485,0.002018,-0.000028,-0.000034,-0.000002,-0.000030,14661777,4,1,1,0.00,0.000,32,28,0.043190,-0.000015,14.246,28.624,1,-0.000285,0.000051,0,0,0.998,0,1,rigid_body,0.1321,1,0.00080,0,0.001535,-0.000235,-0.016377,0.002902,0.014525,-0.008410,-0.999855,-0.347,-1.662,0.969
2025-12-24T00:53:52.588604,0.8464,0.001543,-0.000243,-0.016331,0.001545,-0.000238,-0.016319,0.298457,0.000243,0.300000,0.000000,0.043594,-0.000028,2.498,-0.002,0.041486,0.002113,-0.000005,-0.000034,-0.000002,0.000007,14661778,4,1,1,0.00,16.000,33,31,0.043475,-0.000065,13.561,7.600,1,-0.000119,-0.000037,0,0,0.999,0,1,rigid_body,0.1321,1,0.00075,0,0.001545,-0.000238,-0.016319,0.003701,0.014778,-0.008370,-0.999849,-0.438,-1.690,0.966
2025-12-24T00:53:52.599077,0.8569,0.001548,-0.000247,-0.016322,0.001559,-0.000253,-0.016312,0.298452,0.000247,0.300000,0.000000,0.043647,-0.000063,2.501,-0.004,0.041485,0.002209,-0.000047,-0.000034,-0.000002,-0.000027,14661779,4,1,1,0.00,16.000,34,32,0.043475,-0.000065,18.558,2.522,1,-0.000172,-0.000003,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001559,-0.000253,-0.016312,0.003599,0.014593,-0.008245,-0.999853,-0.426,-1.669,0.951
2025-12-24T00:53:52.609724,0.8676,0.001551,-0.000247,-0.016322,0.001554,-0.000252,-0.016314,0.298449,0.000247,0.300000,0.000000,0.043647,-0.000063,2.501,-0.004,0.041485,0.002209,-0.000047,-0.000034,-0.000002,-0.000027,14661780,4,1,1,0.00,0.000,35,32,0.043475,-0.000065,18.558,13.169,1,-0.000172,-0.000003,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001554,-0.000252,-0.016314,0.003445,0.014739,-0.008206,-0.999852,-0.409,-1.686,0.947
2025-12-24T00:53:52.619996,0.8778,0.001551,-0.000246,-0.016335,0.001552,-0.000245,-0.016356,0.298449,0.000246,0.300000,0.000000,0.043743,-0.000041,2.506,-0.002,0.041484,0.002298,-0.000039,-0.000034,-0.000002,-0.000005,14661781,4,1,1,0.00,15.000,36,34,0.043647,-0.000063,12.873,8.046,1,-0.000097,-0.000022,0,0,0.998,0,1,rigid_body,0.1321,1,0.00078,0,0.001552,-0.000245,-0.016356,0.003137,0.014626,-0.008217,-0.999854,-0.373,-1.673,0.947
2025-12-24T00:53:52.630721,0.8886,0.001542,-0.000242,-0.016349,0.001517,-0.000230,-0.016392,0.298458,0.000242,0.300000,0.000000,0.043743,-0.000041,2.506,-0.002,0.041484,0.002298,-0.000039,-0.000034,-0.000002,-0.000005,14661782,4,1,1,0.00,0.000,37,35,0.043647,-0.000063,18.105,3.020,1,-0.000097,-0.000022,0,0,0.998,0,1,rigid_body,0.1320,1,0.00080,0,0.001517,-0.000230,-0.016392,0.002947,0.014698,-0.008459,-0.999852,-0.352,-1.681,0.975
2025-12-24T00:53:52.641266,0.8991,0.001551,-0.000245,-0.016333,0.001572,-0.000251,-0.016291,0.298449,0.000245,0.300000,0.000000,0.043862,-0.000031,2.513,-0.002,0.041484,0.002394,-0.000016,-0.000034,-0.000002,0.000005,14661783,4,1,1,0.00,16.000,38,35,0.043647,-0.000063,18.105,13.565,1,-0.000216,-0.000032,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001572,-0.000251,-0.016291,0.003931,0.014538,-0.008150,-0.999853,-0.464,-1.662,0.941
2025-12-24T00:53:52.651809,0.9096,0.001550,-0.000254,-0.016330,0.001551,-0.000276,-0.016317,0.298450,0.000254,0.300000,0.000000,0.043973,-0.000104,2.519,-0.006,0.041485,0.002489,-0.000001,-0.000035,-0.000002,-0.000066,14661784,4,1,1,0.00,16.000,39,35,0.043647,-0.000063,18.105,24.107,1,-0.000327,0.000041,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001551,-0.000276,-0.016317,0.003785,0.014690,-0.008183,-0.999852,-0.448,-1.680,0.944
2025-12-24T00:53:52.662336,0.9202,0.001556,-0.000257,-0.016323,0.001570,-0.000264,-0.016303,0.298444,0.000257,0.300000,0.000000,0.043973,-0.000104,2.519,-0.006,0.041485,0.002489,-0.000001,-0.000035,-0.000002,-0.000066,14661785,4,1,1,0.00,0.000,40,38,0.043862,-0.000031,17.544,3.525,1,-0.000111,0.000073,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001570,-0.000264,-0.016303,0.003936,0.014597,-0.008359,-0.999851,-0.465,-1.669,0.965
2025-12-24T00:53:52.673418,0.9312,0.001542,-0.000248,-0.016328,0.001509,-0.000223,-0.016350,0.298458,0.000248,0.300000,0.000000,0.044132,-0.000011,2.529,-0.001,0.041486,0.002579,0.000067,-0.000034,-0.000002,0.000025,14661786,4,1,1,0.00,15.000,41,39,0.043973,-0.000104,19.597,2.012,1,-0.000159,-0.000092,0,0,0.998,0,1,rigid_body,0.1321,1,0.00080,0,0.001509,-0.000223,-0.016350,0.002474,0.014626,-0.008519,-0.999854,-0.298,-1.674,0.981
2025-12-24T00:53:52.683968,0.9418,0.001540,-0.000251,-0.016316,0.001530,-0.000255,-0.016306,0.298460,0.000251,0.300000,0.000000,0.044198,-0.000056,2.532,-0.003,0.041486,0.002674,0.000038,-0.000035,-0.000002,-0.000019,14661787,4,1,1,0.00,16.000,42,39,0.043973,-0.000104,19.597,12.562,1,-0.000225,-0.000048,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001530,-0.000255,-0.016306,0.003339,0.014551,-0.008430,-0.999853,-0.397,-1.664,0.972
2025-12-24T00:53:52.694915,0.9527,0.001530,-0.000245,-0.016316,0.001515,-0.000230,-0.016308,0.298470,0.000245,0.300000,0.000000,0.044198,-0.000056,2.532,-0.003,0.041486,0.002674,0.000038,-0.000035,-0.000002,-0.000019,14661788,4,1,1,0.00,0.000,43,41,0.044132,-0.000011,16.530,4.967,1,-0.000067,0.000045,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001515,-0.000230,-0.016308,0.003221,0.014747,-0.008570,-0.999849,-0.384,-1.687,0.988
2025-12-24T00:53:52.705490,0.9633,0.001535,-0.000249,-0.016320,0.001552,-0.000265,-0.016329,0.298465,0.000249,0.300000,0.000000,0.044313,-0.000020,2.539,-0.001,0.041487,0.002764,0.000062,-0.000035,-0.000002,0.000017,14661789,4,1,1,0.00,15.000,44,42,0.044198,-0.000056,21.522,0.000,1,-0.000114,-0.000036,0,0,0.998,0,1,rigid_body,0.1321,1,0.00075,0,0.001552,-0.000265,-0.016329,0.003467,0.014747,-0.008265,-0.999851,-0.411,-1.687,0.953
2025-12-24T00:53:52.716658,0.9745,0.001532,-0.000240,-0.016351,0.001531,-0.000227,-0.016384,0.298468,0.000240,0.300000,0.000000,0.044411,0.000015,2.545,0.001,0.041487,0.002859,0.000064,-0.000034,-0.000002,0.000051,14661791,4,1,1,0.00,0.000,45,42,0.044198,-0.000056,21.522,11.168,1,-0.000213,-0.000072,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,0.001531,-0.000227,-0.016384,0.002876,0.014799,-0.008424,-0.999851,-0.344,-1.693,0.970
2025-12-24T00:53:52.727179,0.9850,0.001531,-0.000241,-0.016342,0.001530,-0.000247,-0.016309,0.298469,0.000241,0.300000,0.000000,0.044453,0.000001,2.547,0.000,0.041487,0.002955,0.000011,-0.000033,-0.000002,0.000036,14661792,4,1,1,0.00,16.000,46,43,0.044198,-0.000056,26.237,6.027,1,-0.000255,-0.000057,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001530,-0.000247,-0.016309,0.003611,0.014784,-0.008589,-0.999847,-0.429,-1.691,0.991
2025-12-24T00:53:52.737739,0.9956,0.001539,-0.000243,-0.016336,0.001551,-0.000244,-0.016315,0.298461,0.000243,0.300000,0.000000,0.044472,-0.000039,2.548,-0.002,0.041486,0.003044,-0.000058,-0.000034,-0.000002,-0.000003,14661793,4,1,1,0.00,15.000,47,43,0.044198,-0.000056,,1.005,0,-0.000274,-0.000017,0,0,0.998,0,1,rigid_body,0.1321,1,0.00075,0,0.001551,-0.000244,-0.016315,0.003766,0.014853,-0.008281,-0.999848,-0.446,-1.698,0.956
2025-12-24T00:53:52.748079,1.0059,0.001533,-0.000236,-0.016353,0.001523,-0.000228,-0.016389,0.298467,0.000236,0.300000,0.000000,0.044472,-0.000039,2.548,-0.002,0.041486,0.003044,-0.000058,-0.000034,-0.000002,-0.000003,14661794,4,1,1,0.00,0.000,48,43,0.044198,-0.000056,,11.346,0,-0.000274,-0.000017,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,0.001523,-0.000228,-0.016389,0.002778,0.014738,-0.008485,-0.999852,-0.333,-1.686,0.977
2025-12-24T00:53:52.758571,1.0164,0.001540,-0.000239,-0.016345,0.001553,-0.000246,-0.016333,0.298460,0.000239,0.300000,0.000000,0.044598,-0.000012,2.555,-0.001,0.041486,0.003140,-0.000028,-0.000033,-0.000003,0.000024,14661795,4,1,1,0.00,16.000,49,47,0.044472,-0.000039,14.221,6.612,1,-0.000126,-0.000027,0,0,0.998,0,1,rigid_body,0.1321,1,0.00076,0,0.001553,-0.000246,-0.016333,0.003569,0.014937,-0.008266,-0.999848,-0.423,-1.708,0.954
2025-12-24T00:53:52.769118,1.0269,0.001543,-0.000247,-0.016334,0.001547,-0.000262,-0.016320,0.298457,0.000247,0.300000,0.000000,0.044598,-0.000012,2.555,-0.001,0.041486,0.003140,-0.000028,-0.000033,-0.000003,0.000024,14661796,4,1,1,0.00,0.000,50,48,0.044472,-0.000039,19.021,2.018,1,-0.000126,-0.000027,0,0,0.998,0,1,rigid_body,0.1321,1,0.00075,0,0.001547,-0.000262,-0.016320,0.003469,0.014654,-0.008193,-0.999853,-0.411,-1.676,0.945
