timestamp,elapsed_time,pos_x,pos_y,pos_z,raw_pos_x,raw_pos_y,raw_pos_z,error_x,error_y,target_x,target_y,roll_ref_rad,pitch_ref_rad,roll_ref_deg,pitch_ref_deg,pid_x_p,pid_x_i,pid_x_d,pid_y_p,pid_y_i,pid_y_d,frame_number,marker_count,send_success,control_active,loop_time_ms,frame_dt_ms,command_sequence,feedback_sequence,feedback_roll_rad,feedback_pitch_rad,feedback_latency_ms,feedback_age_ms,feedback_match,feedback_delta_roll,feedback_delta_pitch,is_outlier,used_prediction,confidence,consecutive_outliers,data_valid,data_source,filter_threshold,tracking_valid,rb_error,rb_marker_count,rb_pos_x,rb_pos_y,rb_pos_z,rb_qx,rb_qy,rb_qz,rb_qw,rb_roll_deg,rb_pitch_deg,rb_yaw_deg
2025-12-24T00:55:52.710880,0.6113,-0.000674,0.010025,-0.016452,-0.000691,0.010019,-0.016446,0.300674,-0.010025,0.300000,0.000000,0.041759,0.001384,2.393,0.079,0.041794,0.000000,-0.000035,0.001394,0.000021,-0.000030,14673791,4,1,1,0.00,16.000,11,9,0.041734,0.001342,15.162,7.071,1,-0.000024,-0.000042,0,0,0.998,0,1,rigid_body,0.1321,1,0.00081,0,-0.000691,0.010019,-0.016446,-0.006370,0.002780,0.003102,0.999971,-0.729,0.321,0.353
2025-12-24T00:55:52.721542,0.6220,-0.000671,0.010031,-0.016463,-0.000659,0.010040,-0.016474,0.300671,-0.010031,0.300000,0.000000,0.041759,0.001384,2.393,0.079,0.041794,0.000000,-0.000035,0.001394,0.000021,-0.000030,14673792,4,1,1,0.00,0.000,12,10,0.041885,0.001454,18.728,2.513,1,0.000126,0.000070,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,-0.000659,0.010040,-0.016474,-0.006551,0.002746,0.003346,0.999969,-0.750,0.317,0.381
2025-12-24T00:55:52.732147,0.6326,-0.000670,0.010034,-0.016471,-0.000668,0.010033,-0.016479,0.300670,-0.010034,0.300000,0.000000,0.041749,0.001471,2.392,0.084,0.041793,0.000000,-0.000044,0.001395,0.000024,0.000052,14673793,4,1,1,0.00,16.000,13,10,0.041885,0.001454,18.728,13.118,1,0.000136,-0.000017,0,0,0.998,0,1,rigid_body,0.1321,1,0.00083,0,-0.000668,0.010033,-0.016479,-0.005850,0.002935,0.003273,0.999973,-0.669,0.339,0.373
2025-12-24T00:55:52.742742,0.6432,-0.000672,0.010036,-0.016491,-0.000688,0.010043,-0.016546,0.300672,-0.010036,0.300000,0.000000,0.041792,0.001459,2.394,0.084,0.041793,0.000000,-0.000002,0.001395,0.000027,0.000037,14673794,4,1,1,0.00,15.000,14,12,0.041759,0.001384,12.637,8.564,1,-0.000033,-0.000074,0,0,0.998,0,1,rigid_body,0.1321,1,0.00084,0,-0.000688,0.010043,-0.016546,-0.005561,0.002811,0.003714,0.999974,-0.636,0.324,0.424
2025-12-24T00:55:52.753263,0.6537,-0.000669,0.010031,-0.016483,-0.000653,0.010020,-0.016453,0.300669,-0.010031,0.300000,0.000000,0.041792,0.001459,2.394,0.084,0.041793,0.000000,-0.000002,0.001395,0.000027,0.000037,14673795,4,1,1,0.00,0.000,15,13,0.041749,0.001471,17.601,3.515,1,-0.000043,0.000012,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,-0.000653,0.010020,-0.016453,-0.006758,0.002804,0.003219,0.999968,-0.773,0.324,0.367
2025-12-24T00:55:52.763829,0.6643,-0.000662,0.010031,-0.016462,-0.000651,0.010028,-0.016405,0.300662,-0.010031,0.300000,0.000000,0.041712,0.001402,2.390,0.080,0.041792,0.000000,-0.000080,0.001394,0.000030,-0.000023,14673796,4,1,1,0.00,16.000,16,13,0.041749,0.001471,17.601,14.081,1,0.000037,0.000069,0,0,0.998,0,1,rigid_body,0.1321,1,0.00081,0,-0.000651,0.010028,-0.016405,-0.006513,0.002829,0.002749,0.999971,-0.745,0.326,0.313
2025-12-24T00:55:52.774475,0.6749,-0.000664,0.010029,-0.016457,-0.000667,0.010027,-0.016450,0.300664,-0.010029,0.300000,0.000000,0.041775,0.001403,2.394,0.080,0.041792,0.000000,-0.000017,0.001394,0.000033,-0.000024,14673797,4,1,1,0.00,16.000,17,13,0.041749,0.001471,,9.129,0,-0.000026,0.000068,0,0,0.998,0,1,rigid_body,0.1321,1,0.00080,0,-0.000667,0.010027,-0.016450,-0.006512,0.002746,0.003006,0.999971,-0.745,0.317,0.342
2025-12-24T00:55:52.785258,0.6857,-0.000672,0.010028,-0.016472,-0.000691,0.010027,-0.016513,0.300672,-0.010028,0.300000,0.000000,0.041775,0.001403,2.394,0.080,0.041792,0.000000,-0.000017,0.001394,0.000033,-0.000024,14673798,4,1,1,0.00,0.000,18,16,0.041712,0.001402,16.910,4.520,1,-0.000063,-0.000001,0,0,0.998,0,1,rigid_body,0.1321,1,0.00082,0,-0.000691,0.010027,-0.016513,-0.005081,0.002906,0.003624,0.999976,-0.581,0.335,0.414
2025-12-24T00:55:52.795862,0.6963,-0.000665,0.010024,-0.016457,-0.000654,0.010020,-0.016443,0.300665,-0.010024,0.300000,0.000000,0.041792,0.001383,2.395,0.079,0.041792,0.000000,-0.000000,0.001393,0.000037,-0.000047,14673799,4,1,1,0.00,15.000,19,16,0.041712,0.001402,16.910,15.123,1,-0.000081,0.000019,0,0,0.998,0,1,rigid_body,0.1321,1,0.00077,0,-0.000654,0.010020,-0.016443,-0.006443,0.002880,0.003403,0.999969,-0.737,0.333,0.388
2025-12-24T00:55:52.806446,0.7069,-0.000665,0.010024,-0.016464,-0.000662,0.010022,-0.016478,0.300665,-0.010024,0.300000,0.000000,0.041794,0.001412,2.395,0.081,0.041792,0.000000,0.000001,0.001393,0.000040,-0.000021,14673800,4,1,1,0.00,16.000,20,18,0.041775,0.001403,11.115,10.073,1,-0.000019,-0.000008,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,-0.000662,0.010022,-0.016478,-0.006459,0.002906,0.003199,0.999970,-0.739,0.335,0.364
2025-12-24T00:55:52.817278,0.7177,-0.000660,0.010022,-0.016467,-0.000646,0.010020,-0.016458,0.300660,-0.010022,0.300000,0.000000,0.041794,0.001412,2.395,0.081,0.041792,0.000000,0.000001,0.001393,0.000040,-0.000021,14673801,4,1,1,0.00,0.000,21,19,0.041792,0.001383,15.652,5.765,1,-0.000002,-0.000029,0,0,0.998,0,1,rigid_body,0.1321,1,0.00080,0,-0.000646,0.010020,-0.016458,-0.006200,0.002967,0.003029,0.999972,-0.709,0.342,0.345
2025-12-24T00:55:52.827851,0.7283,-0.000667,0.010023,-0.016475,-0.000684,0.010026,-0.016488,0.300667,-0.010023,0.300000,0.000000,0.041812,0.001420,2.396,0.081,0.041793,0.000000,0.000019,0.001393,0.000043,-0.000016,14673802,4,1,1,0.00,15.000,22,20,0.041794,0.001412,20.398,1.007,1,-0.000018,-0.000008,0,0,0.998,0,1,rigid_body,0.1321,1,0.00083,0,-0.000684,0.010026,-0.016488,-0.005071,0.003056,0.003402,0.999977,-0.580,0.352,0.388
2025-12-24T00:55:52.838213,0.7387,-0.000672,0.010032,-0.016483,-0.000691,0.010054,-0.016511,0.300672,-0.010032,0.300000,0.000000,0.041841,0.001505,2.397,0.086,0.041793,0.000000,0.000047,0.001395,0.000046,0.000065,14673803,4,1,1,0.00,16.000,23,20,0.041794,0.001412,20.398,11.369,1,-0.000047,-0.000093,0,0,0.998,0,1,rigid_body,0.1321,1,0.00081,0,-0.000691,0.010054,-0.016511,-0.005570,0.003114,0.003473,0.999974,-0.637,0.359,0.396
2025-12-24T00:55:52.848545,0.7490,-0.000666,0.010030,-0.016480,-0.000646,0.010022,-0.016461,0.300666,-0.010030,0.300000,0.000000,0.041841,0.001505,2.397,0.086,0.041793,0.000000,0.000047,0.001395,0.000046,0.000065,14673804,4,1,1,0.00,0.000,24,21,0.041794,0.001412,25.041,6.227,1,-0.000047,-0.000093,0,0,0.998,0,1,rigid_body,0.1320,1,0.00079,0,-0.000646,0.010022,-0.016461,-0.006679,0.002916,0.003259,0.999968,-0.764,0.337,0.371
2025-12-24T00:55:52.859113,0.7596,-0.000663,0.010029,-0.016467,-0.000654,0.010023,-0.016439,0.300663,-0.010029,0.300000,0.000000,0.041735,0.001442,2.391,0.083,0.041792,0.000000,-0.000057,0.001394,0.000049,-0.000001,14673805,4,1,1,0.00,16.000,25,23,0.041841,0.001505,19.503,1.504,1,0.000106,0.000063,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,-0.000654,0.010023,-0.016439,-0.006505,0.003084,0.003070,0.999969,-0.744,0.356,0.350
2025-12-24T00:55:52.869682,0.7701,-0.000674,0.010034,-0.016494,-0.000694,0.010044,-0.016551,0.300674,-0.010034,0.300000,0.000000,0.041863,0.001492,2.399,0.085,0.041794,0.000000,0.000069,0.001395,0.000052,0.000045,14673806,4,1,1,0.00,15.000,26,23,0.041841,0.001505,19.503,12.073,1,-0.000022,0.000013,0,0,0.998,0,1,rigid_body,0.1321,1,0.00084,0,-0.000694,0.010044,-0.016551,-0.005400,0.002819,0.003676,0.999975,-0.618,0.325,0.419
2025-12-24T00:55:52.880519,0.7810,-0.000661,0.010027,-0.016479,-0.000654,0.010027,-0.016469,0.300661,-0.010027,0.300000,0.000000,0.041721,0.001413,2.390,0.081,0.041792,0.000000,-0.000071,0.001394,0.000055,-0.000036,14673808,4,1,1,0.00,16.000,27,25,0.041735,0.001442,13.664,7.742,1,0.000015,0.000029,0,0,0.998,0,1,rigid_body,0.1321,1,0.00080,0,-0.000654,0.010027,-0.016469,-0.006569,0.003025,0.003291,0.999968,-0.752,0.349,0.375
2025-12-24T00:55:52.891033,0.7915,-0.000659,0.010027,-0.016473,-0.000651,0.010025,-0.016454,0.300659,-0.010027,0.300000,0.000000,0.041721,0.001413,2.390,0.081,0.041792,0.000000,-0.000071,0.001394,0.000055,-0.000036,14673809,4,1,1,0.00,0.000,28,26,0.041863,0.001492,,3.030,0,0.000142,0.000079,0,0,0.998,0,1,rigid_body,0.1320,1,0.00081,0,-0.000651,0.010025,-0.016454,-0.006289,0.003155,0.002890,0.999971,-0.720,0.364,0.329
2025-12-24T00:55:52.901733,0.8022,-0.000661,0.010024,-0.016483,-0.000663,0.010016,-0.016497,0.300661,-0.010024,0.300000,0.000000,0.041763,0.001410,2.393,0.081,0.041792,0.000000,-0.000029,0.001393,0.000059,-0.000042,14673810,4,1,1,0.00,16.000,29,26,0.041863,0.001492,,13.730,0,0.000100,0.000082,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,-0.000663,0.010016,-0.016497,-0.005876,0.003030,0.003573,0.999972,-0.672,0.350,0.407
2025-12-24T00:55:52.912381,0.8128,-0.000662,0.010029,-0.016490,-0.000674,0.010048,-0.016524,0.300662,-0.010029,0.300000,0.000000,0.041790,0.001484,2.394,0.085,0.041792,0.000000,-0.000002,0.001394,0.000062,0.000029,14673811,4,1,1,0.00,15.000,30,28,0.041721,0.001413,12.234,9.114,1,-0.000069,-0.000071,0,0,0.998,0,1,rigid_body,0.1321,1,0.00085,0,-0.000674,0.010048,-0.016524,-0.005354,0.003220,0.003357,0.999975,-0.612,0.371,0.383
2025-12-24T00:55:52.922907,0.8234,-0.000657,0.010019,-0.016464,-0.000644,0.009993,-0.016399,0.300657,-0.010019,0.300000,0.000000,0.041790,0.001484,2.394,0.085,0.041792,0.000000,-0.000002,0.001394,0.000062,0.000029,14673812,4,1,1,0.00,0.000,31,28,0.041721,0.001413,12.234,19.640,1,-0.000069,-0.000071,0,0,0.998,0,1,rigid_body,0.1320,1,0.00079,0,-0.000644,0.009993,-0.016399,-0.006132,0.003054,0.002867,0.999973,-0.702,0.352,0.326
2025-12-24T00:55:52.933479,0.8339,-0.000662,0.010018,-0.016458,-0.000672,0.010019,-0.016446,0.300662,-0.010018,0.300000,0.000000,0.041792,0.001383,2.394,0.079,0.041792,0.000000,-0.000000,0.001393,0.000065,-0.000074,14673813,4,1,1,0.00,16.000,32,28,0.041721,0.001413,12.234,30.212,1,-0.000071,0.000030,0,0,0.998,0,1,rigid_body,0.1321,1,0.00080,0,-0.000672,0.010019,-0.016446,-0.006275,0.002816,0.003142,0.999971,-0.718,0.325,0.358
2025-12-24T00:55:52.944039,0.8445,-0.000659,0.010019,-0.016451,-0.000649,0.010021,-0.016434,0.300659,-0.010019,0.300000,0.000000,0.041767,0.001433,2.393,0.082,0.041792,0.000000,-0.000024,0.001393,0.000068,-0.000027,14673814,4,1,1,0.00,15.000,33,30,0.041790,0.001484,22.106,9.552,1,0.000022,0.000051,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,-0.000649,0.010021,-0.016434,-0.006950,0.003055,0.002932,0.999967,-0.795,0.352,0.334
2025-12-24T00:55:52.954680,0.8551,-0.000666,0.010029,-0.016473,-0.000682,0.010052,-0.016537,0.300666,-0.010029,0.300000,0.000000,0.041767,0.001433,2.393,0.082,0.041792,0.000000,-0.000024,0.001393,0.000068,-0.000027,14673815,4,1,1,0.00,0.000,34,32,0.041792,0.001383,17.148,4.054,1,0.000024,-0.000050,0,0,0.998,0,1,rigid_body,0.1321,1,0.00084,0,-0.000682,0.010052,-0.016537,-0.005540,0.002879,0.003655,0.999974,-0.634,0.332,0.417
2025-12-24T00:55:52.965325,0.8658,-0.000662,0.010023,-0.016460,-0.000658,0.010015,-0.016443,0.300662,-0.010023,0.300000,0.000000,0.041808,0.001488,2.395,0.085,0.041792,0.000000,0.000016,0.001393,0.000071,0.000023,14673816,4,1,1,0.00,16.000,35,32,0.041792,0.001383,17.148,14.698,1,-0.000017,-0.000104,0,0,0.998,0,1,rigid_body,0.1321,1,0.00077,0,-0.000658,0.010015,-0.016443,-0.006119,0.003189,0.003242,0.999971,-0.700,0.368,0.369
2025-12-24T00:55:52.975896,0.8764,-0.000667,0.010025,-0.016471,-0.000672,0.010021,-0.016478,0.300667,-0.010025,0.300000,0.000000,0.041834,0.001493,2.397,0.086,0.041793,0.000000,0.000041,0.001393,0.000074,0.000026,14673817,4,1,1,0.00,16.000,36,34,0.041767,0.001433,11.671,9.545,1,-0.000066,-0.000060,0,0,0.998,0,1,rigid_body,0.1321,1,0.00080,0,-0.000672,0.010021,-0.016478,-0.006375,0.002827,0.003511,0.999970,-0.729,0.327,0.400
2025-12-24T00:55:52.986414,0.8869,-0.000657,0.010025,-0.016467,-0.000635,0.010022,-0.016450,0.300657,-0.010025,0.300000,0.000000,0.041834,0.001493,2.397,0.086,0.041793,0.000000,0.000041,0.001393,0.000074,0.000026,14673818,4,1,1,0.00,0.000,37,35,0.041808,0.001488,16.622,4.467,1,-0.000025,-0.000006,0,0,0.998,0,1,rigid_body,0.1321,1,0.00080,0,-0.000635,0.010022,-0.016450,-0.006143,0.003080,0.002935,0.999972,-0.703,0.355,0.334
2025-12-24T00:55:52.996956,0.8974,-0.000664,0.010029,-0.016490,-0.000679,0.010038,-0.016533,0.300664,-0.010029,0.300000,0.000000,0.041787,0.001514,2.394,0.087,0.041792,0.000000,-0.000006,0.001394,0.000077,0.000043,14673819,4,1,1,0.00,15.000,38,35,0.041808,0.001488,16.622,15.009,1,0.000022,-0.000027,0,0,0.998,0,1,rigid_body,0.1321,1,0.00084,0,-0.000679,0.010038,-0.016533,-0.005642,0.002986,0.003763,0.999973,-0.645,0.345,0.429
2025-12-24T00:55:53.007509,0.9080,-0.000675,0.010028,-0.016502,-0.000704,0.010031,-0.016542,0.300675,-0.010028,0.300000,0.000000,0.041787,0.001514,2.394,0.087,0.041792,0.000000,-0.000006,0.001394,0.000077,0.000043,14673820,4,1,1,0.00,0.000,39,37,0.041834,0.001493,11.046,10.049,1,0.000047,-0.000021,0,0,0.998,0,1,rigid_body,0.1321,1,0.00084,0,-0.000704,0.010031,-0.016542,-0.005239,0.002741,0.003510,0.999976,-0.599,0.316,0.401
2025-12-24T00:55:53.018384,0.9188,-0.000671,0.010020,-0.016474,-0.000656,0.010000,-0.016396,0.300671,-0.010020,0.300000,0.000000,0.041839,0.001422,2.397,0.081,0.041793,0.000000,0.000046,0.001393,0.000080,-0.000051,14673821,4,1,1,0.00,16.000,40,38,0.041787,0.001514,15.918,5.511,1,-0.000052,0.000092,0,0,0.998,0,1,rigid_body,0.1321,1,0.00080,0,-0.000656,0.010000,-0.016396,-0.006227,0.003102,0.003107,0.999971,-0.712,0.358,0.354
2025-12-24T00:55:53.028941,0.9294,-0.000668,0.010019,-0.016466,-0.000662,0.010017,-0.016448,0.300668,-0.010019,0.300000,0.000000,0.041789,0.001447,2.394,0.083,0.041793,0.000000,-0.000004,0.001393,0.000084,-0.000029,14673822,4,1,1,0.00,16.000,41,39,0.041787,0.001514,21.432,0.000,1,-0.000003,0.000067,0,0,0.998,0,1,rigid_body,0.1321,1,0.00081,0,-0.000662,0.010017,-0.016448,-0.006793,0.002791,0.003310,0.999968,-0.777,0.322,0.377
2025-12-24T00:55:53.039552,0.9400,-0.000687,0.010028,-0.016483,-0.000722,0.010049,-0.016517,0.300687,-0.010028,0.300000,0.000000,0.041789,0.001447,2.394,0.083,0.041793,0.000000,-0.000004,0.001393,0.000084,-0.000029,14673823,4,1,1,0.00,0.000,42,39,0.041787,0.001514,,1.390,0,-0.000003,0.000067,0,0,0.998,0,1,rigid_body,0.1321,1,0.00083,0,-0.000722,0.010049,-0.016517,-0.005656,0.002699,0.003371,0.999975,-0.647,0.311,0.385
2025-12-24T00:55:53.049991,0.9505,-0.000688,0.010023,-0.016462,-0.000685,0.010021,-0.016458,0.300688,-0.010023,0.300000,0.000000,0.041848,0.001484,2.398,0.085,0.041796,0.000000,0.000053,0.001393,0.000090,0.000001,14673825,4,1,1,0.00,16.000,43,39,0.041787,0.001514,,11.829,0,-0.000062,0.000030,0,0,0.998,0,1,rigid_body,0.1322,1,0.00080,0,-0.000685,0.010021,-0.016458,-0.006334,0.002663,0.003262,0.999971,-0.725,0.307,0.372
2025-12-24T00:55:53.060955,0.9614,-0.000682,0.010024,-0.016473,-0.000660,0.010021,-0.016478,0.300682,-0.010024,0.300000,0.000000,0.041848,0.001484,2.398,0.085,0.041796,0.000000,0.000053,0.001393,0.000090,0.000001,14673826,4,1,1,0.00,0.000,44,42,0.041789,0.001447,20.663,0.740,1,-0.000059,-0.000037,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,-0.000660,0.010021,-0.016478,-0.006561,0.002734,0.003248,0.999969,-0.751,0.316,0.370
2025-12-24T00:55:53.071337,0.9718,-0.000686,0.010017,-0.016478,-0.000687,0.009998,-0.016483,0.300686,-0.010017,0.300000,0.000000,0.041795,0.001435,2.395,0.082,0.041795,0.000000,-0.000000,0.001392,0.000093,-0.000051,14673827,4,1,1,0.00,15.000,45,42,0.041789,0.001447,20.663,11.122,1,-0.000006,0.000013,0,0,0.998,0,1,rigid_body,0.1321,1,0.00080,0,-0.000687,0.009998,-0.016483,-0.005624,0.002802,0.003727,0.999973,-0.643,0.324,0.425
2025-12-24T00:55:53.081713,0.9822,-0.000690,0.010015,-0.016490,-0.000711,0.010019,-0.016526,0.300690,-0.010015,0.300000,0.000000,0.041832,0.001450,2.397,0.083,0.041796,0.000000,0.000036,0.001392,0.000096,-0.000038,14673828,4,1,1,0.00,16.000,46,44,0.041848,0.001484,14.408,6.350,1,0.000016,0.000034,0,0,0.998,0,1,rigid_body,0.1321,1,0.00082,0,-0.000711,0.010019,-0.016526,-0.005030,0.002710,0.003722,0.999977,-0.575,0.313,0.425
2025-12-24T00:55:53.092124,0.9926,-0.000689,0.010015,-0.016481,-0.000687,0.010018,-0.016454,0.300689,-0.010015,0.300000,0.000000,0.041832,0.001450,2.397,0.083,0.041796,0.000000,0.000036,0.001392,0.000096,-0.000038,14673829,4,1,1,0.00,0.000,47,45,0.041795,0.001435,19.837,1.065,1,-0.000037,-0.000015,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,-0.000687,0.010018,-0.016454,-0.006631,0.002523,0.003104,0.999970,-0.759,0.291,0.354
2025-12-24T00:55:53.102741,1.0032,-0.000704,0.010017,-0.016460,-0.000738,0.010022,-0.016408,0.300704,-0.010017,0.300000,0.000000,0.041919,0.001492,2.402,0.086,0.041798,0.000000,0.000121,0.001392,0.000099,0.000001,14673830,4,1,1,0.00,16.000,48,45,0.041795,0.001435,19.837,11.681,1,-0.000124,-0.000058,0,0,0.998,0,1,rigid_body,0.1321,1,0.00079,0,-0.000738,0.010022,-0.016408,-0.006863,0.001865,0.002956,0.999970,-0.786,0.216,0.337
2025-12-24T00:55:53.113331,1.0138,-0.000731,0.010006,-0.016452,-0.000778,0.009982,-0.016438,0.300731,-0.010006,0.300000,0.000000,0.042068,0.001402,2.410,0.080,0.041802,0.000000,0.000267,0.001391,0.000102,-0.000091,14673831,4,1,1,0.00,15.000,49,47,0.041832,0.001450,14.145,7.062,1,-0.000236,0.000048,0,0,0.998,0,1,rigid_body,0.1321,1,0.00080,0,-0.000778,0.009982,-0.016438,-0.006804,0.001542,0.003084,0.999971,-0.779,0.179,0.352
2025-12-24T00:55:53.124087,1.0245,-0.000767,0.009991,-0.016475,-0.000833,0.009956,-0.016536,0.300767,-0.009991,0.300000,0.000000,0.042068,0.001402,2.410,0.080,0.041802,0.000000,0.000267,0.001391,0.000102,-0.000091,14673832,4,1,1,0.00,0.000,50,48,0.041919,0.001492,18.688,2.659,1,-0.000150,0.000090,0,0,0.998,0,1,rigid_body,0.1321,1,0.00086,0,-0.000833,0.009956,-0.016536,-0.005454,0.001196,0.003560,0.999978,-0.624,0.139,0.407
